Time,Average(A)
(us),(V)
358.7356903,-1.549276
358.7396903,-1.551237
358.7436903,-1.553091
358.7476903,-1.554841
358.7516903,-1.556485
358.7556903,-1.558025
358.7596903,-1.559457
358.7636903,-1.560789
358.7676903,-1.562009
358.7716903,-1.563128
358.7756903,-1.564142
358.7796903,-1.56505
358.7836903,-1.565853
358.7876903,-1.56655
358.7916903,-1.567142
358.7956903,-1.567632
358.7996903,-1.568013
358.8036903,-1.56829
358.8076903,-1.568465
358.8116903,-1.568534
358.8156903,-1.568501
358.8196903,-1.568364
358.8236903,-1.568116
358.8276903,-1.567771
358.8316903,-1.567322
358.8356903,-1.566769
358.8396903,-1.566111
358.8436903,-1.565348
358.8476903,-1.56449
358.8516903,-1.563524
358.8556903,-1.562452
358.8596903,-1.561284
358.8636903,-1.560013
358.8676903,-1.558637
358.8716903,-1.557163
358.8756903,-1.555586
358.8796903,-1.553911
358.8836903,-1.552131
358.8876903,-1.550254
358.8916903,-1.548277
358.8956903,-1.546199
358.8996903,-1.544024
358.9036903,-1.541747
358.9076903,-1.539375
358.9116903,-1.5369
358.9156903,-1.534331
358.9196903,-1.531665
358.9236903,-1.528897
358.9276903,-1.526037
358.9316903,-1.523081
358.9356903,-1.520028
358.9396903,-1.516877
358.9436903,-1.513635
358.9476903,-1.510295
358.9516903,-1.506862
358.9556903,-1.503334
358.9596903,-1.499708
358.9636903,-1.495998
358.9676903,-1.492193
358.9716903,-1.488297
358.9756903,-1.484309
358.9796903,-1.480229
358.9836903,-1.47606
358.9876903,-1.471801
358.9916903,-1.467455
358.9956903,-1.46302
358.9996903,-1.458496
359.0036903,-1.453884
359.0076903,-1.449185
359.0116903,-1.444402
359.0156903,-1.439531
359.0196903,-1.434575
359.0236903,-1.429535
359.0276903,-1.42441
359.0316903,-1.419201
359.0356903,-1.413911
359.0396903,-1.408539
359.0436903,-1.403086
359.0476903,-1.397551
359.0516903,-1.391936
359.0556903,-1.386239
359.0596903,-1.380467
359.0636903,-1.374613
359.0676903,-1.368686
359.0716903,-1.362678
359.0756903,-1.356596
359.0796903,-1.350437
359.0836903,-1.344203
359.0876903,-1.337898
359.0916903,-1.331519
359.0956903,-1.325065
359.0996903,-1.318542
359.1036903,-1.311945
359.1076903,-1.305281
359.1116903,-1.298541
359.1156903,-1.29174
359.1196903,-1.284867
359.1236903,-1.277925
359.1276903,-1.27092
359.1316903,-1.263846
359.1356903,-1.256709
359.1396903,-1.249504
359.1436903,-1.242237
359.1476903,-1.23491
359.1516903,-1.227522
359.1556903,-1.220067
359.1596903,-1.212558
359.1636903,-1.204986
359.1676903,-1.197359
359.1716903,-1.18967
359.1756903,-1.181926
359.1796903,-1.174127
359.1836903,-1.166272
359.1876903,-1.158364
359.1916903,-1.1504
359.1956903,-1.14238
359.1996903,-1.134314
359.2036903,-1.126193
359.2076903,-1.118028
359.2116903,-1.109806
359.2156903,-1.101538
359.2196903,-1.093225
359.2236903,-1.084864
359.2276903,-1.076455
359.2316903,-1.068006
359.2356903,-1.059507
359.2396903,-1.050967
359.2436903,-1.042386
359.2476903,-1.033762
359.2516903,-1.025098
359.2556903,-1.016396
359.2596903,-1.007656
359.2636903,-0.9988732
359.2676903,-0.9900553
359.2716903,-0.9812027
359.2756903,-0.972315
359.2796903,-0.9633915
359.2836903,-0.9544345
359.2876903,-0.9454463
359.2916903,-0.9364246
359.2956903,-0.9273762
359.2996903,-0.9182956
359.3036903,-0.909182
359.3076903,-0.9000487
359.3116903,-0.8908814
359.3156903,-0.8816894
359.3196903,-0.8724744
359.3236903,-0.8632293
359.3276903,-0.8539668
359.3316903,-0.8446811
359.3356903,-0.8353756
359.3396903,-0.8260418
359.3436903,-0.8166928
359.3476903,-0.8073251
359.3516903,-0.7979388
359.3556903,-0.7885347
359.3596903,-0.7791119
359.3636903,-0.7696775
359.3676903,-0.760228
359.3716903,-0.7507606
359.3756903,-0.7412806
359.3796903,-0.7317922
359.3836903,-0.7222911
359.3876903,-0.7127827
359.3916903,-0.7032614
359.3956903,-0.6937357
359.3996903,-0.6841991
359.4036903,-0.6746567
359.4076903,-0.6651067
359.4116903,-0.6555543
359.4156903,-0.6459979
359.4196903,-0.636438
359.4236903,-0.6268727
359.4276903,-0.6173036
359.4316903,-0.6077401
359.4356903,-0.598176
359.4396903,-0.588607
359.4436903,-0.5790457
359.4476903,-0.5694851
359.4516903,-0.5599273
359.4556903,-0.5503731
359.4596903,-0.5408253
359.4636903,-0.5312841
359.4676903,-0.5217448
359.4716903,-0.5122183
359.4756903,-0.5026933
359.4796903,-0.4931869
359.4836903,-0.4836845
359.4876903,-0.4741907
359.4916903,-0.4647094
359.4956903,-0.4552401
359.4996903,-0.4457822
359.5036903,-0.4363412
359.5076903,-0.4269116
359.5116903,-0.4174981
359.5156903,-0.4080994
359.5196903,-0.3987175
359.5236903,-0.3893526
359.5276903,-0.3800063
359.5316903,-0.3706758
359.5356903,-0.3613678
359.5396903,-0.352075
359.5436903,-0.3428071
359.5476903,-0.3335607
359.5516903,-0.3243319
359.5556903,-0.3151278
359.5596903,-0.3059474
359.5636903,-0.2967908
359.5676903,-0.2876617
359.5716903,-0.2785492
359.5756903,-0.2694696
359.5796903,-0.2604123
359.5836903,-0.2513856
359.5876903,-0.2423839
359.5916903,-0.2334101
359.5956903,-0.2244675
359.5996903,-0.2155498
359.6036903,-0.2066647
359.6076903,-0.1978102
359.6116903,-0.188985
359.6156903,-0.1801896
359.6196903,-0.171428
359.6236903,-0.1626994
359.6276903,-0.1540023
359.6316903,-0.1453401
359.6356903,-0.1367126
359.6396903,-0.1281195
359.6436903,-0.1195579
359.6476903,-0.1110352
359.6516903,-0.102547
359.6556903,-0.09409241
359.6596903,-0.08567784
359.6636903,-0.07729854
359.6676903,-0.06895654
359.6716903,-0.06065535
359.6756903,-0.05238888
359.6796903,-0.04416458
359.6836903,-0.03597535
359.6876903,-0.02783052
359.6916903,-0.0197233
359.6956903,-0.01165498
359.6996903,-0.00362622
359.7036903,0.00435843
359.7076903,0.01230159
359.7116903,0.02020445
359.7156903,0.02806632
359.7196903,0.03588546
359.7236903,0.04366314
359.7276903,0.0513968
359.7316903,0.0590877
359.7356903,0.06673367
359.7396903,0.07433945
359.7436903,0.08189905
359.7476903,0.08941633
359.7516903,0.09688996
359.7556903,0.1043179
359.7596903,0.1117001
359.7636903,0.1190395
359.7676903,0.1263333
359.7716903,0.1335808
359.7756903,0.1407851
359.7796903,0.1479412
359.7836903,0.1550542
359.7876903,0.1621199
359.7916903,0.1691421
359.7956903,0.1761132
359.7996903,0.1830431
359.8036903,0.189925
359.8076903,0.1967599
359.8116903,0.2035512
359.8156903,0.210292
359.8196903,0.2169872
359.8236903,0.223637
359.8276903,0.2302383
359.8316903,0.236792
359.8356903,0.2433047
359.8396903,0.2497641
359.8436903,0.2561789
359.8476903,0.262547
359.8516903,0.2688687
359.8556903,0.275145
359.8596903,0.281372
359.8636903,0.2875513
359.8676903,0.2936872
359.8716903,0.2997749
359.8756903,0.3058143
359.8796903,0.311809
359.8836903,0.3177581
359.8876903,0.3236578
359.8916903,0.3295111
359.8956903,0.335319
359.8996903,0.3410824
359.9036903,0.3467985
359.9076903,0.3524693
359.9116903,0.3580937
359.9156903,0.36367
359.9196903,0.369203
359.9236903,0.3746909
359.9276903,0.3801313
359.9316903,0.3855281
359.9356903,0.3908803
359.9396903,0.3961851
359.9436903,0.4014481
359.9476903,0.4066657
359.9516903,0.4118381
359.9556903,0.4169647
359.9596903,0.4220492
359.9636903,0.4270895
359.9676903,0.4320867
359.9716903,0.4370398
359.9756903,0.4419491
359.9796903,0.4468171
359.9836903,0.4516426
359.9876903,0.4564236
359.9916903,0.4611622
359.9956903,0.465859
359.9996903,0.4705156
360.0036903,0.4751307
360.0076903,0.4797016
360.0116903,0.4842321
360.0156903,0.4887229
360.0196903,0.493174
360.0236903,0.4975817
360.0276903,0.5019538
360.0316903,0.5062811
360.0356903,0.5105726
360.0396903,0.5148248
360.0436903,0.5190366
360.0476903,0.5232113
360.0516903,0.5273449
360.0556903,0.5314419
360.0596903,0.5355024
360.0636903,0.5395256
360.0676903,0.5435116
360.0716903,0.5474593
360.0756903,0.5513728
360.0796903,0.5552452
360.0836903,0.5590852
360.0876903,0.5628906
360.0916903,0.5666608
360.0956903,0.5703937
360.0996903,0.5740944
360.1036903,0.5777601
360.1076903,0.5813889
360.1116903,0.5849877
360.1156903,0.5885509
360.1196903,0.5920817
360.1236903,0.5955808
360.1276903,0.5990455
360.1316903,0.6024811
360.1356903,0.6058846
360.1396903,0.6092542
360.1436903,0.6125945
360.1476903,0.6159034
360.1516903,0.6191828
360.1556903,0.622432
360.1596903,0.6256509
360.1636903,0.6288391
360.1676903,0.6320007
360.1716903,0.6351303
360.1756903,0.638234
360.1796903,0.64131
360.1836903,0.6443552
360.1876903,0.6473742
360.1916903,0.6503657
360.1956903,0.65333
360.1996903,0.6562703
360.2036903,0.6591805
360.2076903,0.6620651
360.2116903,0.6649261
360.2156903,0.6677595
360.2196903,0.6705707
360.2236903,0.6733548
360.2276903,0.6761146
360.2316903,0.6788517
360.2356903,0.6815616
360.2396903,0.6842511
360.2436903,0.6869169
360.2476903,0.6895607
360.2516903,0.6921759
360.2556903,0.6947732
360.2596903,0.6973457
360.2636903,0.6998984
360.2676903,0.702427
360.2716903,0.7049373
360.2756903,0.7074256
360.2796903,0.7098908
360.2836903,0.7123373
360.2876903,0.714761
360.2916903,0.7171649
360.2956903,0.7195483
360.2996903,0.721913
360.3036903,0.724259
360.3076903,0.7265847
360.3116903,0.7288928
360.3156903,0.7311773
360.3196903,0.7334451
360.3236903,0.7356949
360.3276903,0.7379259
360.3316903,0.7401409
360.3356903,0.742337
360.3396903,0.7445143
360.3436903,0.7466722
360.3476903,0.7488159
360.3516903,0.7509418
360.3556903,0.7530527
360.3596903,0.7551422
360.3636903,0.7572157
360.3676903,0.7592706
360.3716903,0.7613122
360.3756903,0.7633361
360.3796903,0.7653426
360.3836903,0.7673355
360.3876903,0.7693096
360.3916903,0.7712667
360.3956903,0.7732109
360.3996903,0.7751392
360.4036903,0.7770503
360.4076903,0.7789457
360.4116903,0.7808257
360.4156903,0.7826911
360.4196903,0.7845405
360.4236903,0.7863717
360.4276903,0.7881905
360.4316903,0.7899943
360.4356903,0.7917835
360.4396903,0.7935554
360.4436903,0.7953131
360.4476903,0.7970543
360.4516903,0.7987813
360.4556903,0.8004954
360.4596903,0.8021924
360.4636903,0.8038757
360.4676903,0.8055406
360.4716903,0.8071899
360.4756903,0.8088271
360.4796903,0.810451
360.4836903,0.8120573
360.4876903,0.8136483
360.4916903,0.8152237
360.4956903,0.8167804
360.4996903,0.8183272
360.5036903,0.8198562
360.5076903,0.8213705
360.5116903,0.8228666
360.5156903,0.8243529
360.5196903,0.82582
360.5236903,0.8272722
360.5276903,0.8287048
360.5316903,0.830123
360.5356903,0.8315267
360.5396903,0.8329144
360.5436903,0.8342841
360.5476903,0.8356357
360.5516903,0.836975
360.5556903,0.8382974
360.5596903,0.8395994
360.5636903,0.8408862
360.5676903,0.842155
360.5716903,0.8434061
360.5756903,0.8446442
360.5796903,0.8458582
360.5836903,0.8470583
360.5876903,0.8482414
360.5916903,0.8494055
360.5956903,0.8505506
360.5996903,0.8516771
360.6036903,0.8527858
360.6076903,0.8538738
360.6116903,0.8549442
360.6156903,0.8559939
360.6196903,0.8570275
360.6236903,0.85804
360.6276903,0.8590315
360.6316903,0.8600027
360.6356903,0.8609539
360.6396903,0.8618862
360.6436903,0.8627972
360.6476903,0.863686
360.6516903,0.8645541
360.6556903,0.8654006
360.6596903,0.8662271
360.6636903,0.8670285
360.6676903,0.8678071
360.6716903,0.8685648
360.6756903,0.8693012
360.6796903,0.870014
360.6836903,0.8707039
360.6876903,0.8713708
360.6916903,0.8720122
360.6956903,0.8726291
360.6996903,0.8732246
360.7036903,0.873795
360.7076903,0.8743385
360.7116903,0.8748609
360.7156903,0.8753512
360.7196903,0.8758247
360.7236903,0.8762648
360.7276903,0.8766792
360.7316903,0.8770707
360.7356903,0.8774353
360.7396903,0.8777708
360.7436903,0.8780791
360.7476903,0.8783609
360.7516903,0.8786154
360.7556903,0.8788424
360.7596903,0.8790376
360.7636903,0.8792065
360.7676903,0.8793443
360.7716903,0.8794532
360.7756903,0.8795356
360.7796903,0.8795854
360.7836903,0.8796039
360.7876903,0.8795939
360.7916903,0.8795525
360.7956903,0.8794799
360.7996903,0.8793758
360.8036903,0.8792427
360.8076903,0.8790765
360.8116903,0.8788753
360.8156903,0.8786439
360.8196903,0.8783798
360.8236903,0.8780806
360.8276903,0.8777508
360.8316903,0.8773854
360.8356903,0.8769879
360.8396903,0.876556
360.8436903,0.8760877
360.8476903,0.8755862
360.8516903,0.8750513
360.8556903,0.8744771
360.8596903,0.8738736
360.8636903,0.8732286
360.8676903,0.8725497
360.8716903,0.8718338
360.8756903,0.8710834
360.8796903,0.8702948
360.8836903,0.8694677
360.8876903,0.8686096
360.8916903,0.8677072
360.8956903,0.8667671
360.8996903,0.8657929
360.9036903,0.8647801
360.9076903,0.863727
360.9116903,0.8626348
360.9156903,0.8615067
360.9196903,0.8603355
360.9236903,0.8591279
360.9276903,0.8578798
360.9316903,0.8565938
360.9356903,0.8552664
360.9396903,0.8538986
360.9436903,0.8524919
360.9476903,0.851042
360.9516903,0.8495523
360.9556903,0.8480209
360.9596903,0.8464528
360.9636903,0.8448384
360.9676903,0.8431864
360.9716903,0.8414912
360.9756903,0.8397546
360.9796903,0.8379749
360.9836903,0.8361548
360.9876903,0.8342918
360.9916903,0.8323857
360.9956903,0.8304378
360.9996903,0.8284463
361.0036903,0.8264136
361.0076903,0.8243365
361.0116903,0.8222198
361.0156903,0.8200579
361.0196903,0.8178536
361.0236903,0.8156052
361.0276903,0.8133126
361.0316903,0.8109775
361.0356903,0.8085989
361.0396903,0.8061776
361.0436903,0.8037126
361.0476903,0.8012027
361.0516903,0.7986484
361.0556903,0.7960527
361.0596903,0.7934106
361.0636903,0.7907282
361.0676903,0.7879971
361.0716903,0.7852262
361.0756903,0.7824106
361.0796903,0.7795492
361.0836903,0.7766438
361.0876903,0.7736978
361.0916903,0.7707041
361.0956903,0.7676669
361.0996903,0.764589
361.1036903,0.7614632
361.1076903,0.7582961
361.1116903,0.7550855
361.1156903,0.7518275
361.1196903,0.7485284
361.1236903,0.7451846
361.1276903,0.7417958
361.1316903,0.7383662
361.1356903,0.7348918
361.1396903,0.7313743
361.1436903,0.7278159
361.1476903,0.7242129
361.1516903,0.7205662
361.1556903,0.7168766
361.1596903,0.7131433
361.1636903,0.7093687
361.1676903,0.7055504
361.1716903,0.7016903
361.1756903,0.6977879
361.1796903,0.6938403
361.1836903,0.6898543
361.1876903,0.6858264
361.1916903,0.6817534
361.1956903,0.6776412
361.1996903,0.6734863
361.2036903,0.6692919
361.2076903,0.6650572
361.2116903,0.6607802
361.2156903,0.6564626
361.2196903,0.6521049
361.2236903,0.6477048
361.2276903,0.6432672
361.2316903,0.6387877
361.2356903,0.6342723
361.2396903,0.6297156
361.2436903,0.6251165
361.2476903,0.6204824
361.2516903,0.6158062
361.2556903,0.6110944
361.2596903,0.6063443
361.2636903,0.6015582
361.2676903,0.5967323
361.2716903,0.5918698
361.2756903,0.5869688
361.2796903,0.5820333
361.2836903,0.5770633
361.2876903,0.5720544
361.2916903,0.5670099
361.2956903,0.5619318
361.2996903,0.5568174
361.3036903,0.5516685
361.3076903,0.5464848
361.3116903,0.5412678
361.3156903,0.5360176
361.3196903,0.5307319
361.3236903,0.5254134
361.3276903,0.5200638
361.3316903,0.5146814
361.3356903,0.5092685
361.3396903,0.5038245
361.3436903,0.4983449
361.3476903,0.4928388
361.3516903,0.4872984
361.3556903,0.4817314
361.3596903,0.4761351
361.3636903,0.4705076
361.3676903,0.4648503
361.3716903,0.4591668
361.3756903,0.4534575
361.3796903,0.4477158
361.3836903,0.4419501
361.3876903,0.4361559
361.3916903,0.4303359
361.3956903,0.4244916
361.3996903,0.4186203
361.4036903,0.4127259
361.4076903,0.4068064
361.4116903,0.4008615
361.4156903,0.3948943
361.4196903,0.3889027
361.4236903,0.3828896
361.4276903,0.3768544
361.4316903,0.3707951
361.4356903,0.3647151
361.4396903,0.3586191
361.4436903,0.3524968
361.4476903,0.3463594
361.4516903,0.340202
361.4556903,0.334021
361.4596903,0.3278255
361.4636903,0.3216118
361.4676903,0.3153796
361.4716903,0.3091314
361.4756903,0.3028665
361.4796903,0.296586
361.4836903,0.2902905
361.4876903,0.2839805
361.4916903,0.2776559
361.4956903,0.2713155
361.4996903,0.2649636
361.5036903,0.2585987
361.5076903,0.2522231
361.5116903,0.2458315
361.5156903,0.239433
361.5196903,0.2330194
361.5236903,0.2266008
361.5276903,0.2201685
361.5316903,0.2137284
361.5356903,0.2072767
361.5396903,0.200822
361.5436903,0.1943579
361.5476903,0.1878835
361.5516903,0.1814076
361.5556903,0.174921
361.5596903,0.1684308
361.5636903,0.1619356
361.5676903,0.1554375
361.5716903,0.1489341
361.5756903,0.1424278
361.5796903,0.1359173
361.5836903,0.1294073
361.5876903,0.1228959
361.5916903,0.1163794
361.5956903,0.1098631
361.5996903,0.1033506
361.6036903,0.09683344
361.6076903,0.09031992
361.6116903,0.0838083
361.6156903,0.07729665
361.6196903,0.07079167
361.6236903,0.0642846
361.6276903,0.05778423
361.6316903,0.0512862
361.6356903,0.0447933
361.6396903,0.03830525
361.6436903,0.03182412
361.6476903,0.02535088
361.6516903,0.01888096
361.6556903,0.01241913
361.6596903,0.00596923
361.6636903,-0.00047614
361.6676903,-0.0069134
361.6716903,-0.01333755
361.6756903,-0.01975572
361.6796903,-0.02616176
361.6836903,-0.03255515
361.6876903,-0.03893871
361.6916903,-0.04530804
361.6956903,-0.05166863
361.6996903,-0.05801339
361.7036903,-0.06434379
361.7076903,-0.07066046
361.7116903,-0.0769662
361.7156903,-0.08325398
361.7196902,-0.08952411
361.7236903,-0.09578171
361.7276903,-0.102021
361.7316903,-0.108243
361.7356903,-0.1144482
361.7396903,-0.120636
361.7436903,-0.1268027
361.7476903,-0.1329495
361.7516903,-0.1390791
361.7556903,-0.1451868
361.7596903,-0.1512778
361.7636903,-0.157342
361.7676903,-0.1633868
361.7716903,-0.1694119
361.7756903,-0.1754129
361.7796903,-0.18139
361.7836903,-0.1873438
361.7876903,-0.1932741
361.7916903,-0.1991825
361.7956903,-0.2050619
361.7996903,-0.2109215
361.8036903,-0.2167503
361.8076903,-0.2225517
361.8116903,-0.2283291
361.8156903,-0.234079
361.8196903,-0.2398016
361.8236903,-0.2454939
361.8276903,-0.2511618
361.8316903,-0.2567959
361.8356903,-0.2624054
361.8396903,-0.2679834
361.8436903,-0.2735318
361.8476903,-0.2790505
361.8516903,-0.2845364
361.8556903,-0.2899914
361.8596903,-0.2954157
361.8636903,-0.3008046
361.8676903,-0.3061635
361.8716903,-0.3114902
361.8756903,-0.3167818
361.8796903,-0.3220395
361.8836903,-0.3272644
361.8876903,-0.3324535
361.8916903,-0.337609
361.8956903,-0.342729
361.8996903,-0.3478135
361.9036903,-0.3528576
361.9076903,-0.35787
361.9116903,-0.3628452
361.9156903,-0.3677804
361.9196903,-0.3726836
361.9236903,-0.3775458
361.9276903,-0.3823687
361.9316903,-0.3871548
361.9356903,-0.3919013
361.9396903,-0.3966101
361.9436903,-0.4012773
361.9476903,-0.405906
361.9516903,-0.4104943
361.9556903,-0.4150425
361.9596903,-0.4195487
361.9636903,-0.4240149
361.9676903,-0.4284378
361.9716903,-0.432825
361.9756903,-0.4371648
361.9796903,-0.4414652
361.9836903,-0.4457226
361.9876903,-0.4499352
361.9916903,-0.4541053
361.9956903,-0.458234
361.9996903,-0.4623177
362.0036903,-0.4663608
362.0076903,-0.4703544
362.0116903,-0.4743073
362.0156903,-0.478214
362.0196903,-0.482077
362.0236903,-0.4858961
362.0276903,-0.4896688
362.0316903,-0.4933955
362.0356903,-0.497078
362.0396902,-0.5007135
362.0436902,-0.5043046
362.0476902,-0.507847
362.0516902,-0.5113432
362.0556902,-0.5147931
362.0596902,-0.5181968
362.0636902,-0.5215554
362.0676902,-0.5248637
362.0716902,-0.5281253
362.0756902,-0.5313393
362.0796902,-0.5345048
362.0836902,-0.5376251
362.0876902,-0.5406941
362.0916902,-0.5437169
362.0956902,-0.5466911
362.0996902,-0.5496167
362.1036902,-0.5524931
362.1076902,-0.5553212
362.1116902,-0.5581009
362.1156902,-0.5608287
362.1196902,-0.5635123
362.1236902,-0.5661442
362.1276902,-0.5687285
362.1316902,-0.5712591
362.1356902,-0.573743
362.1396902,-0.5761776
362.1436902,-0.5785611
362.1476902,-0.5808973
362.1516902,-0.5831828
362.1556902,-0.5854145
362.1596902,-0.5876004
362.1636902,-0.5897368
362.1676902,-0.5918226
362.1716902,-0.5938547
362.1756902,-0.5958388
362.1796902,-0.5977725
362.1836902,-0.5996591
362.1876902,-0.6014906
362.1916902,-0.6032743
362.1956902,-0.6050088
362.1996902,-0.6066912
362.2036902,-0.6083236
362.2076902,-0.6099055
